,season,team_id,team_city,team_nickname,field_goals_made,field_goals_ast,field_goals_missed,times_ball_lost,times_ball_stolen,fouls,game_id,games_played,field_goals_blocked,free_throws_made,free_throws_missed,points,three_pointers,rebounds,ORB,DRB,MP,start_time
547,2014.0,1610612762.0,Utah,Jazz,2657.0,1506.0,3307.0,1054.0,567.0,1479.0,0.0,0.0,452.0,1256.0,497.0,6117.0,526.0,Cooley REBOUND (Off:3 Def:3),44408.0,100380.0,0.0,0.0
548,2014.0,1610612765.0,Detroit,Pistons,2641.0,1546.0,3459.0,904.0,530.0,1386.0,0.0,0.0,332.0,1125.0,473.0,5962.0,555.0,Jackson REBOUND (Off:0 Def:2),32246.0,105902.0,0.0,0.0
549,2014.0,1610612743.0,0,Nuggets,2783.0,1613.0,3591.0,1018.0,565.0,1738.0,0.0,0.0,333.0,1311.0,469.0,6188.0,555.0,Harris REBOUND (Off:1 Def:2),56632.0,108885.0,0.0,0.0
550,2014.0,1610612758.0,Sacramento,Kings,2898.0,1597.0,3460.0,1236.0,526.0,1674.0,0.0,0.0,314.0,1759.0,554.0,6495.0,450.0,Stauskas REBOUND (Off:0 Def:5),53576.0,116105.0,0.0,0.0
551,2014.0,1610612744.0,0,Warriors,3167.0,2094.0,3467.0,1060.0,711.0,1548.0,0.0,0.0,466.0,1218.0,368.0,7103.0,716.0,Speights REBOUND (Off:2 Def:6),58040.0,106272.0,0.0,0.0
552,2014.0,1610612754.0,Indiana,Pacers,2848.0,1668.0,3655.0,1042.0,484.0,1672.0,0.0,0.0,360.0,1296.0,428.0,6396.0,539.0,Stuckey REBOUND (Off:2 Def:1),56961.0,100471.0,0.0,0.0
553,2014.0,1610612755.0,Philadelphia,76ers,2557.0,1547.0,3731.0,1276.0,732.0,1659.0,0.0,0.0,432.0,1219.0,589.0,5664.0,579.0,Covington REBOUND (Off:2 Def:2),45550.0,99068.0,0.0,0.0
554,2014.0,1610612752.0,New York,Knicks,2642.0,1593.0,3523.0,1012.0,515.0,1654.0,0.0,0.0,354.0,1114.0,327.0,5782.0,494.0,Galloway REBOUND (Off:0 Def:5),37692.0,96308.0,0.0,0.0
555,2014.0,1610612741.0,0,Bulls,2759.0,1626.0,3463.0,1001.0,480.0,1399.0,0.0,0.0,436.0,1502.0,418.0,6342.0,560.0,Mirotic REBOUND (Off:2 Def:4),55402.0,130258.0,0.0,0.0
556,2014.0,1610612760.0,Oklahoma City,Thunder,2857.0,1495.0,3495.0,1037.0,534.0,1684.0,0.0,0.0,397.0,1369.0,448.0,6333.0,522.0,McGary REBOUND (Off:1 Def:4),28495.0,75372.0,0.0,0.0
557,2014.0,1610612757.0,Portland,Trail Blazers,2927.0,1654.0,3634.0,999.0,494.0,1420.0,0.0,0.0,342.0,1187.0,300.0,6893.0,658.0,Frazier REBOUND (Off:1 Def:3),43485.0,113405.0,0.0,0.0
558,2014.0,1610612746.0,Los Angeles,Clippers,3118.0,1970.0,3476.0,937.0,615.0,1752.0,0.0,0.0,398.0,1392.0,567.0,7171.0,695.0,Jones REBOUND (Off:0 Def:1),37542.0,104576.0,0.0,0.0
559,2014.0,1610612739.0,Cleveland,Cavaliers,2894.0,1696.0,3444.0,1049.0,565.0,1432.0,0.0,0.0,320.0,1346.0,445.0,6623.0,680.0,Perkins REBOUND (Off:1 Def:4),48432.0,107106.0,0.0,0.0
560,2014.0,1610612761.0,Toronto,Raptors,2832.0,1547.0,3421.0,915.0,570.0,1606.0,0.0,0.0,329.0,1449.0,395.0,6391.0,584.0,Williams REBOUND (Off:1 Def:4),38383.0,87299.0,0.0,0.0
561,2014.0,1610612737.0,Atlanta,Hawks,2888.0,1947.0,3309.0,1025.0,695.0,1363.0,0.0,0.0,356.0,1277.0,352.0,6827.0,688.0,Muscala REBOUND (Off:1 Def:0),42574.0,76700.0,0.0,0.0
562,2015.0,1610612740.0,New Orleans,Pelicans,3113.0,1798.0,3838.0,1053.0,622.0,1724.0,0.0,0.0,338.0,1403.0,406.0,6951.0,651.0,Perkins REBOUND (Off:1 Def:4),22215.0,82930.0,0.0,0.0
563,2015.0,1610612744.0,0,Warriors,3226.0,2195.0,3403.0,1138.0,639.0,1629.0,0.0,0.0,459.0,1293.0,399.0,7528.0,861.0,Barbosa REBOUND (Off:1 Def:5),60725.0,114588.0,0.0,0.0
564,2015.0,1610612765.0,Detroit,Pistons,2960.0,1517.0,3786.0,1013.0,543.0,1538.0,0.0,0.0,289.0,1346.0,665.0,6796.0,654.0,Dinwiddie REBOUND (Off:2 Def:3),32217.0,110081.0,0.0,0.0
565,2015.0,1610612737.0,Atlanta,Hawks,3024.0,2009.0,3593.0,1131.0,710.0,1530.0,0.0,0.0,471.0,1215.0,332.0,6998.0,699.0,Muscala REBOUND (Off:1 Def:0),45105.0,78951.0,0.0,0.0
566,2015.0,1610612741.0,Chicago,Bulls,2924.0,1713.0,3699.0,1025.0,464.0,1453.0,0.0,0.0,422.0,1264.0,341.0,6596.0,560.0,Mirotic REBOUND (Off:2 Def:5),57459.0,135701.0,0.0,0.0
567,2015.0,1610612739.0,0,Cavaliers,2982.0,1748.0,3513.0,993.0,523.0,1588.0,0.0,0.0,296.0,1227.0,428.0,6979.0,745.0,D. Jones REBOUND (Off:1 Def:4),50281.0,113558.0,0.0,0.0
568,2015.0,1610612751.0,Brooklyn,Nets,3029.0,1760.0,3647.0,1132.0,609.0,1461.0,0.0,0.0,323.0,1248.0,400.0,6728.0,509.0,Sloan REBOUND (Off:1 Def:2),46688.0,117740.0,0.0,0.0
569,2015.0,1610612750.0,Minnesota,Timberwolves,2918.0,1795.0,3351.0,1103.0,609.0,1620.0,0.0,0.0,358.0,1660.0,430.0,6629.0,451.0,Payne REBOUND (Off:0 Def:1),43298.0,90534.0,0.0,0.0
570,2015.0,1610612747.0,Los Angeles,Lakers,2705.0,1387.0,3822.0,1000.0,542.0,1595.0,0.0,0.0,320.0,1495.0,426.0,6080.0,552.0,Clarkson REBOUND (Off:2 Def:5),49148.0,117963.0,0.0,0.0
571,2015.0,1610612755.0,Philadelphia,76ers,2834.0,1679.0,3694.0,1229.0,650.0,1726.0,0.0,0.0,471.0,1238.0,539.0,6237.0,633.0,Marshall REBOUND (Off:1 Def:2),47276.0,101732.0,0.0,0.0
572,2015.0,1610612738.0,Boston,Celtics,2863.0,1757.0,3672.0,986.0,667.0,1656.0,0.0,0.0,324.0,1346.0,365.0,6538.0,581.0,Johnson REBOUND (Off:1 Def:6),42942.0,116861.0,0.0,0.0
573,2015.0,1610612763.0,Memphis,Grizzlies,2920.0,1643.0,3702.0,1001.0,702.0,1766.0,0.0,0.0,331.0,1512.0,428.0,6465.0,479.0,Green REBOUND (Off:4 Def:4),42645.0,100152.0,0.0,0.0
574,2015.0,1610612762.0,Utah,Jazz,2798.0,1473.0,3474.0,1110.0,605.0,1617.0,0.0,0.0,412.0,1344.0,460.0,6335.0,623.0,Booker REBOUND (Off:2 Def:3),47866.0,103616.0,0.0,0.0
575,2015.0,1610612764.0,Washington,Wizards,3042.0,1883.0,3571.0,1066.0,661.0,1636.0,0.0,0.0,304.0,1251.0,455.0,6909.0,637.0,Oubre Jr. REBOUND (Off:0 Def:3),44543.0,115014.0,0.0,0.0
576,2015.0,1610612753.0,Orlando,Magic,3130.0,1872.0,3741.0,1076.0,659.0,1678.0,0.0,0.0,405.0,1206.0,386.0,6888.0,563.0,Dedmon REBOUND (Off:0 Def:4),36709.0,77762.0,0.0,0.0
577,2015.0,1610612752.0,New York,Knicks,2756.0,1527.0,3552.0,958.0,429.0,1511.0,0.0,0.0,426.0,1297.0,308.0,6087.0,501.0,Grant REBOUND (Off:0 Def:6),38127.0,102841.0,0.0,0.0
578,2015.0,1610612749.0,Milwaukee,Bucks,2916.0,1763.0,3305.0,1127.0,632.0,1640.0,0.0,0.0,449.0,1300.0,429.0,6196.0,412.0,Vaughn REBOUND (Off:1 Def:3),39470.0,111375.0,0.0,0.0
579,2015.0,1610612760.0,Oklahoma City,Thunder,3173.0,1768.0,3496.0,1192.0,561.0,1618.0,0.0,0.0,454.0,1485.0,426.0,7171.0,570.0,Roberson REBOUND (Off:2 Def:8),29397.0,80117.0,0.0,0.0
580,2015.0,1610612759.0,San Antonio,Spurs,3124.0,1903.0,3338.0,970.0,643.0,1385.0,0.0,0.0,462.0,1288.0,322.0,6917.0,536.0,Anderson REBOUND (Off:1 Def:9),48582.0,122578.0,0.0,0.0
581,2015.0,1610612761.0,Toronto,Raptors,2737.0,1411.0,3337.0,910.0,586.0,1537.0,0.0,0.0,411.0,1569.0,451.0,6458.0,584.0,Powell REBOUND (Off:1 Def:8),39845.0,93597.0,0.0,0.0
582,2015.0,1610612754.0,Indiana,Pacers,2865.0,1584.0,3515.0,1081.0,667.0,1503.0,0.0,0.0,362.0,1319.0,401.0,6438.0,545.0,Christmas REBOUND (Off:1 Def:0),59527.0,101225.0,0.0,0.0
583,2015.0,1610612748.0,Miami,Heat,2884.0,1556.0,3253.0,995.0,509.0,1424.0,0.0,0.0,484.0,1268.0,450.0,6415.0,469.0,Richardson REBOUND (Off:2 Def:2),25669.0,87293.0,0.0,0.0
584,2015.0,1610612766.0,Charlotte,Hornets,2813.0,1653.0,3600.0,899.0,554.0,1420.0,0.0,0.0,406.0,1417.0,382.0,6572.0,719.0,Lamb REBOUND (Off:1 Def:8),32588.0,94813.0,0.0,0.0
585,2015.0,1610612757.0,Portland,Trail Blazers,2979.0,1636.0,3648.0,1074.0,537.0,1705.0,0.0,0.0,359.0,1326.0,429.0,6838.0,719.0,Connaughton REBOUND (Off:3 Def:5),44325.0,116764.0,0.0,0.0
586,2015.0,1610612742.0,Dallas,Mavericks,2955.0,1756.0,3700.0,979.0,540.0,1587.0,0.0,0.0,298.0,1398.0,360.0,6741.0,692.0,Pachulia REBOUND (Off:5 Def:7),41794.0,102305.0,0.0,0.0
587,2015.0,1610612756.0,0,Suns,2897.0,1636.0,3763.0,1300.0,607.0,1835.0,0.0,0.0,302.0,1380.0,455.0,6597.0,624.0,Leuer REBOUND (Off:6 Def:8),39379.0,70612.0,0.0,0.0
588,2015.0,1610612746.0,LA,Clippers,3035.0,1810.0,3479.0,981.0,683.0,1748.0,0.0,0.0,442.0,1426.0,636.0,6995.0,671.0,Aldrich REBOUND (Off:2 Def:8),37415.0,106288.0,0.0,0.0
589,2015.0,1610612758.0,Sacramento,Kings,3093.0,1895.0,3567.0,1195.0,689.0,1629.0,0.0,0.0,346.0,1418.0,549.0,6706.0,592.0,Cauley-Stein REBOUND (Off:3 Def:5),53069.0,121906.0,0.0,0.0
590,2015.0,1610612743.0,Denver,Nuggets,2897.0,1755.0,3670.0,1091.0,572.0,1641.0,0.0,0.0,364.0,1416.0,424.0,6565.0,554.0,Nurkic REBOUND (Off:6 Def:8),56909.0,110192.0,0.0,0.0
591,2015.0,1610612745.0,0,Rockets,2924.0,1718.0,3499.0,1173.0,770.0,1743.0,0.0,0.0,406.0,1576.0,685.0,6873.0,751.0,McDaniels REBOUND (Off:1 Def:3),34599.0,115204.0,0.0,0.0
592,2016.0,1610612762.0,Utah,Jazz,2855.0,1544.0,3277.0,994.0,503.0,1495.0,0.0,0.0,379.0,1317.0,447.0,6692.0,675.0,Withey REBOUND (Off:1 Def:1),49313.0,107664.0,0.0,0.0
593,2016.0,1610612757.0,Portland,Trail Blazers,2797.0,1500.0,3286.0,945.0,497.0,1552.0,0.0,0.0,351.0,1308.0,385.0,6193.0,651.0,Quarterman REBOUND (Off:2 Def:2),48213.0,122366.0,0.0,0.0
594,2016.0,1610612752.0,New York,Knicks,3017.0,1654.0,3709.0,1012.0,541.0,1579.0,0.0,0.0,427.0,1253.0,351.0,6698.0,598.0,Holiday REBOUND (Off:1 Def:4),37617.0,108828.0,0.0,0.0
595,2016.0,1610612739.0,Cleveland,Cavaliers,2878.0,1625.0,3246.0,947.0,459.0,1330.0,0.0,0.0,284.0,1252.0,416.0,6860.0,836.0,Jefferson REBOUND (Off:0 Def:6),50607.0,116143.0,0.0,0.0
596,2016.0,1610612759.0,San Antonio,Spurs,2990.0,1837.0,3365.0,984.0,616.0,1393.0,0.0,0.0,454.0,1339.0,336.0,6870.0,626.0,Dedmon REBOUND (Off:5 Def:3),49095.0,132245.0,0.0,0.0
597,2016.0,1610612744.0,0,Warriors,3233.0,2270.0,3332.0,1069.0,721.0,1492.0,0.0,0.0,512.0,1321.0,366.0,7403.0,792.0,Clark REBOUND (Off:0 Def:4),60744.0,117378.0,0.0,0.0
598,2016.0,1610612743.0,Denver,Nuggets,3149.0,1949.0,3588.0,1123.0,538.0,1491.0,0.0,0.0,300.0,1442.0,418.0,7317.0,715.0,Beasley REBOUND (Off:1 Def:2),64229.0,120460.0,0.0,0.0
599,2016.0,1610612740.0,New Orleans,Pelicans,2934.0,1702.0,3588.0,920.0,599.0,1388.0,0.0,0.0,425.0,1245.0,426.0,6846.0,652.0,Crawford REBOUND (Off:0 Def:1),23453.0,87003.0,0.0,0.0
600,2016.0,1610612754.0,Indiana,Pacers,2783.0,1598.0,3205.0,945.0,573.0,1410.0,0.0,0.0,340.0,1247.0,293.0,6214.0,556.0,Stephenson REBOUND (Off:1 Def:9),59269.0,99646.0,0.0,0.0
601,2016.0,1610612742.0,Dallas,Mavericks,2805.0,1604.0,3597.0,877.0,583.0,1524.0,0.0,0.0,289.0,1163.0,287.0,6434.0,731.0,Hammons REBOUND (Off:0 Def:1),47526.0,109160.0,0.0,0.0
602,2016.0,1610612765.0,Detroit,Pistons,2962.0,1566.0,3658.0,827.0,519.0,1343.0,0.0,0.0,280.0,1016.0,398.0,6726.0,531.0,Marjanovic REBOUND (Off:6 Def:5),33380.0,110813.0,0.0,0.0
603,2016.0,1610612761.0,Toronto,Raptors,2917.0,1378.0,3423.0,878.0,607.0,1616.0,0.0,0.0,377.0,1501.0,379.0,6636.0,624.0,Caboclo REBOUND (Off:2 Def:2),40642.0,102784.0,0.0,0.0
604,2016.0,1610612755.0,Philadelphia,76ers,2945.0,1855.0,3719.0,1237.0,660.0,1737.0,0.0,0.0,398.0,1318.0,391.0,6747.0,676.0,Long REBOUND (Off:8 Def:1),47940.0,102305.0,0.0,0.0
605,2016.0,1610612760.0,Oklahoma City,Thunder,3037.0,1611.0,3713.0,1131.0,605.0,1658.0,0.0,0.0,386.0,1487.0,493.0,6760.0,595.0,Collison REBOUND (Off:2 Def:0),31708.0,88771.0,0.0,0.0
606,2016.0,1610612758.0,Sacramento,Kings,2964.0,1769.0,3433.0,1099.0,594.0,1627.0,0.0,0.0,308.0,1409.0,411.0,6805.0,657.0,Galloway REBOUND (Off:1 Def:3),56112.0,127437.0,0.0,0.0
607,2016.0,1610612756.0,Phoenix,Suns,3004.0,1478.0,3655.0,1130.0,623.0,1938.0,0.0,0.0,371.0,1518.0,431.0,6559.0,531.0,Williams REBOUND (Off:2 Def:9),46166.0,79669.0,0.0,0.0
608,2016.0,1610612748.0,Miami,Heat,2982.0,1621.0,3548.0,953.0,543.0,1592.0,0.0,0.0,431.0,1142.0,481.0,6739.0,665.0,Haslem REBOUND (Off:0 Def:1),28571.0,90510.0,0.0,0.0
609,2016.0,1610612753.0,Orlando,Magic,2970.0,1723.0,3764.0,968.0,543.0,1520.0,0.0,0.0,375.0,1208.0,413.0,6690.0,628.0,Payton REBOUND (Off:0 Def:5),35884.0,80935.0,0.0,0.0
610,2016.0,1610612749.0,Milwaukee,Bucks,3074.0,1915.0,3412.0,1061.0,634.0,1647.0,0.0,0.0,415.0,1361.0,402.0,7000.0,662.0,Payton II REBOUND (Off:0 Def:7),39494.0,113150.0,0.0,0.0
611,2016.0,1610612766.0,Charlotte,Hornets,2715.0,1654.0,3427.0,783.0,496.0,1213.0,0.0,0.0,346.0,1370.0,317.0,6322.0,650.0,Wood REBOUND (Off:1 Def:2),33673.0,104417.0,0.0,0.0
612,2016.0,1610612745.0,Houston,Rockets,3179.0,1991.0,3717.0,1151.0,642.0,1619.0,0.0,0.0,338.0,1597.0,497.0,7532.0,954.0,Beverley REBOUND (Off:5 Def:5),36065.0,118941.0,0.0,0.0
613,2016.0,1610612747.0,Los Angeles,Lakers,3073.0,1633.0,3750.0,1127.0,641.0,1657.0,0.0,0.0,305.0,1333.0,425.0,6812.0,643.0,Nance Jr. REBOUND (Off:5 Def:6),50562.0,122331.0,0.0,0.0
614,2016.0,1610612763.0,Memphis,Grizzlies,2654.0,1540.0,3452.0,909.0,591.0,1689.0,0.0,0.0,304.0,1349.0,377.0,5966.0,610.0,Harrison REBOUND (Off:1 Def:3),46505.0,102650.0,0.0,0.0
615,2016.0,1610612750.0,Minnesota,Timberwolves,2925.0,1745.0,3319.0,985.0,601.0,1507.0,0.0,0.0,335.0,1452.0,365.0,6517.0,524.0,Payne REBOUND (Off:0 Def:1),43020.0,90228.0,0.0,0.0
616,2016.0,1610612751.0,Brooklyn,Nets,2953.0,1677.0,3693.0,1246.0,572.0,1681.0,0.0,0.0,364.0,1531.0,418.0,6849.0,773.0,Hamilton REBOUND (Off:2 Def:7),46201.0,116972.0,0.0,0.0
617,2016.0,1610612738.0,0,Celtics,3007.0,1959.0,3629.0,973.0,589.0,1637.0,0.0,0.0,323.0,1433.0,346.0,7113.0,832.0,Brown REBOUND (Off:2 Def:2),42516.0,121767.0,0.0,0.0
618,2016.0,1610612741.0,Chicago,Bulls,2952.0,1725.0,3697.0,991.0,596.0,1387.0,0.0,0.0,357.0,1348.0,335.0,6678.0,556.0,Lauvergne REBOUND (Off:1 Def:3),58559.0,137930.0,0.0,0.0
619,2016.0,1610612764.0,Washington,Wizards,3149.0,1845.0,3470.0,1018.0,645.0,1676.0,0.0,0.0,311.0,1328.0,360.0,7161.0,663.0,Mac REBOUND (Off:0 Def:4),44442.0,116140.0,0.0,0.0
620,2016.0,1610612737.0,0,Hawks,2961.0,1822.0,3631.0,1193.0,643.0,1464.0,0.0,0.0,388.0,1418.0,537.0,6912.0,669.0,Delaney REBOUND (Off:0 Def:2),45344.0,77129.0,0.0,0.0
621,2016.0,1610612746.0,LA,Clippers,2960.0,1690.0,3234.0,941.0,561.0,1525.0,0.0,0.0,319.0,1472.0,503.0,6876.0,686.0,Felton REBOUND (Off:0 Def:1),39689.0,115557.0,0.0,0.0
622,2018.0,1610612755.0,Philadelphia,76ers,2945.0,1893.0,3324.0,1030.0,539.0,1555.0,0.0,0.0,372.0,1532.0,454.0,6919.0,676.0,Milton REBOUND (Off:0 Def:1),59085.0,108317.0,0.0,0.0
623,2018.0,1610612738.0,Boston,Celtics,2954.0,1838.0,3378.0,882.0,608.0,1483.0,0.0,0.0,371.0,1097.0,271.0,6831.0,771.0,Wanamaker REBOUND (Off:0 Def:6),46369.0,127476.0,0.0,0.0
624,2018.0,1610612744.0,Golden State,Warriors,3299.0,2201.0,3421.0,1042.0,569.0,1670.0,0.0,0.0,479.0,1224.0,305.0,7619.0,868.0,Lee REBOUND (Off:1 Def:4),61769.0,125554.0,0.0,0.0
625,2018.0,1610612760.0,Oklahoma City,Thunder,3249.0,1774.0,3913.0,1033.0,714.0,1762.0,0.0,0.0,390.0,1351.0,551.0,7516.0,776.0,Westbrook REBOUND (Off:0 Def:11),35139.0,90868.0,0.0,0.0
626,2018.0,1610612750.0,Minnesota,Timberwolves,3165.0,1867.0,3775.0,953.0,625.0,1591.0,0.0,0.0,377.0,1452.0,393.0,7355.0,690.0,Reynolds REBOUND (Off:0 Def:6),43501.0,93347.0,0.0,0.0
627,2018.0,1610612759.0,0,Spurs,3210.0,1866.0,3515.0,900.0,466.0,1407.0,0.0,0.0,367.0,1307.0,296.0,7394.0,706.0,Motiejunas REBOUND (Off:1 Def:0),56218.0,138740.0,0.0,0.0
628,2018.0,1610612754.0,Indiana,Pacers,3257.0,2034.0,3616.0,1049.0,687.0,1565.0,0.0,0.0,390.0,1269.0,423.0,7347.0,689.0,Reed REBOUND (Off:1 Def:3),61976.0,113022.0,0.0,0.0
629,2018.0,1610612763.0,Memphis,Grizzlies,2912.0,1846.0,3546.0,1032.0,650.0,1738.0,0.0,0.0,411.0,1370.0,403.0,6549.0,656.0,Rabb REBOUND (Off:2 Def:6),48878.0,110494.0,0.0,0.0
630,2018.0,1610612740.0,New Orleans,Pelicans,3451.0,2142.0,3840.0,1144.0,597.0,1692.0,0.0,0.0,421.0,1412.0,433.0,7780.0,758.0,Clark REBOUND (Off:0 Def:1),23908.0,89155.0,0.0,0.0
631,2018.0,1610612745.0,Houston,Rockets,2976.0,1624.0,3645.0,940.0,657.0,1687.0,0.0,0.0,374.0,1463.0,381.0,7324.0,1039.0,Paul REBOUND (Off:1 Def:7),43167.0,128224.0,0.0,0.0
632,2018.0,1610612739.0,Cleveland,Cavaliers,3017.0,1601.0,3807.0,998.0,510.0,1584.0,0.0,0.0,187.0,1307.0,328.0,6925.0,712.0,Nance Jr. REBOUND (Off:5 Def:7),51395.0,125280.0,0.0,0.0
633,2018.0,1610612761.0,0,Raptors,3042.0,1823.0,3387.0,948.0,597.0,1551.0,0.0,0.0,381.0,1278.0,314.0,7081.0,765.0,Moreland REBOUND (Off:1 Def:3),43561.0,106513.0,0.0,0.0
634,2018.0,1610612765.0,Detroit,Pistons,3070.0,1783.0,3895.0,1021.0,548.0,1801.0,0.0,0.0,325.0,1365.0,462.0,7106.0,851.0,Leuer REBOUND (Off:0 Def:1),41386.0,118895.0,0.0,0.0
635,2018.0,1610612751.0,Brooklyn,Nets,3159.0,1879.0,3848.0,1120.0,506.0,1717.0,0.0,0.0,322.0,1475.0,514.0,7491.0,875.0,Musa REBOUND (Off:0 Def:1),49864.0,128886.0,0.0,0.0
636,2018.0,1610612752.0,New York,Knicks,2954.0,1561.0,3850.0,1024.0,528.0,1633.0,0.0,0.0,393.0,1381.0,449.0,6728.0,698.0,Jenkins REBOUND (Off:0 Def:3),39476.0,115342.0,0.0,0.0
637,2018.0,1610612737.0,Atlanta,Hawks,3316.0,2074.0,4020.0,1330.0,650.0,1957.0,0.0,0.0,414.0,1417.0,460.0,7434.0,886.0,Collins REBOUND (Off:9 Def:16),46154.0,81690.0,0.0,0.0
638,2018.0,1610612762.0,Utah,Jazz,3089.0,1998.0,3509.0,1106.0,610.0,1650.0,0.0,0.0,452.0,1442.0,514.0,7357.0,813.0,Allen REBOUND (Off:2 Def:5),50660.0,108150.0,0.0,0.0
639,2018.0,1610612758.0,0,Kings,3359.0,1975.0,3895.0,1013.0,650.0,1695.0,0.0,0.0,340.0,1289.0,483.0,7588.0,802.0,Swanigan REBOUND (Off:3 Def:4),58145.0,131662.0,0.0,0.0
640,2018.0,1610612748.0,Miami,Heat,2974.0,1821.0,3629.0,1070.0,562.0,1592.0,0.0,0.0,410.0,1123.0,495.0,6945.0,772.0,Haslem REBOUND (Off:2 Def:9),28824.0,92034.0,0.0,0.0
641,2018.0,1610612753.0,0,Magic,2966.0,1878.0,3547.0,934.0,490.0,1404.0,0.0,0.0,412.0,1133.0,316.0,6883.0,747.0,Augustin REBOUND (Off:0 Def:4),36591.0,89231.0,0.0,0.0
642,2018.0,1610612742.0,Dallas,Mavericks,2855.0,1695.0,3570.0,1016.0,479.0,1543.0,0.0,0.0,318.0,1391.0,495.0,6757.0,787.0,Powell REBOUND (Off:4 Def:7),49095.0,115088.0,0.0,0.0
643,2018.0,1610612756.0,0,Suns,3056.0,1825.0,3599.0,1160.0,681.0,1868.0,0.0,0.0,393.0,1367.0,382.0,6717.0,643.0,Jackson REBOUND (Off:1 Def:7),48996.0,91588.0,0.0,0.0
644,2018.0,1610612749.0,Milwaukee,Bucks,3339.0,2008.0,3676.0,1026.0,584.0,1561.0,0.0,0.0,454.0,1392.0,409.0,8116.0,929.0,Colson REBOUND (Off:2 Def:8),39856.0,123532.0,0.0,0.0
645,2018.0,1610612766.0,Charlotte,Hornets,2995.0,1738.0,3658.0,866.0,541.0,1453.0,0.0,0.0,371.0,1374.0,345.0,7014.0,799.0,Lamb REBOUND (Off:0 Def:8),35129.0,106868.0,0.0,0.0
646,2018.0,1610612757.0,Portland,Trail Blazers,3285.0,1783.0,3752.0,1037.0,515.0,1618.0,0.0,0.0,382.0,1484.0,344.0,7571.0,775.0,Labissiere REBOUND (Off:4 Def:11),51224.0,125644.0,0.0,0.0
647,2018.0,1610612747.0,0,Lakers,3354.0,2020.0,3781.0,1206.0,598.0,1689.0,0.0,0.0,418.0,1301.0,558.0,7731.0,750.0,Caldwell-Pope REBOUND (Off:0 Def:5),56453.0,130179.0,0.0,0.0
648,2018.0,1610612764.0,Washington,Wizards,3121.0,1939.0,3540.0,1045.0,624.0,1584.0,0.0,0.0,341.0,1360.0,402.0,7134.0,734.0,Mahinmi REBOUND (Off:4 Def:8),44703.0,122854.0,0.0,0.0
649,2018.0,1610612741.0,Chicago,Bulls,3017.0,1650.0,3660.0,1033.0,566.0,1576.0,0.0,0.0,323.0,1206.0,339.0,6689.0,623.0,Arcidiacono REBOUND (Off:2 Def:4),60251.0,143596.0,0.0,0.0
650,2018.0,1610612746.0,LA,Clippers,3113.0,1815.0,3478.0,1024.0,505.0,1784.0,0.0,0.0,351.0,1676.0,444.0,7147.0,682.0,Wallace REBOUND (Off:0 Def:2),39527.0,116799.0,0.0,0.0
651,2018.0,1610612743.0,Denver,Nuggets,3200.0,2077.0,3670.0,971.0,595.0,1558.0,0.0,0.0,337.0,1190.0,379.0,7338.0,744.0,Barton REBOUND (Off:1 Def:8),64539.0,121290.0,0.0,0.0
652,2019.0,1610612747.0,Los Angeles,Lakers,2923.0,1760.0,3176.0,1015.0,595.0,1465.0,0.0,0.0,458.0,1220.0,453.0,6772.0,711.0,Cacok REBOUND (Off:2 Def:3),48980.0,118176.0,0.0,0.0
653,2019.0,1610612746.0,LA,Clippers,2819.0,1606.0,3253.0,945.0,481.0,1551.0,0.0,0.0,318.0,1426.0,384.0,6681.0,721.0,Patterson REBOUND (Off:3 Def:11),34336.0,102331.0,0.0,0.0
654,2019.0,1610612740.0,New Orleans,Pelicans,2862.0,1798.0,3284.0,1070.0,511.0,1438.0,0.0,0.0,336.0,1123.0,409.0,6642.0,800.0,Hayes REBOUND (Off:2 Def:2),20494.0,76582.0,0.0,0.0
655,2019.0,1610612761.0,Toronto,Raptors,2830.0,1777.0,3311.0,993.0,620.0,1567.0,0.0,0.0,349.0,1295.0,327.0,6762.0,821.0,Miller REBOUND (Off:1 Def:0),38462.0,94550.0,0.0,0.0
656,2019.0,1610612750.0,Minnesota,Timberwolves,2383.0,1400.0,3033.0,871.0,515.0,1281.0,0.0,0.0,334.0,1133.0,370.0,5578.0,671.0,Hernangomez REBOUND (Off:1 Def:9),36681.0,85876.0,0.0,0.0
657,2019.0,1610612751.0,0,Nets,2717.0,1646.0,3298.0,992.0,435.0,1441.0,0.0,0.0,284.0,1201.0,413.0,6428.0,754.0,Luwawu-Cabarrot REBOUND (Off:2 Def:6),43115.0,110937.0,0.0,0.0
658,2019.0,1610612753.0,Orlando,Magic,2756.0,1676.0,3453.0,841.0,578.0,1316.0,0.0,0.0,385.0,1231.0,359.0,6428.0,718.0,Iwundu REBOUND (Off:0 Def:4),31300.0,80660.0,0.0,0.0
659,2019.0,1610612739.0,0,Cavaliers,2489.0,1427.0,2954.0,975.0,428.0,1142.0,0.0,0.0,202.0,945.0,294.0,5806.0,628.0,Nance Jr. REBOUND (Off:1 Def:3),49025.0,114270.0,0.0,0.0
660,2019.0,1610612760.0,Oklahoma City,Thunder,2470.0,1331.0,2850.0,803.0,483.0,1213.0,0.0,0.0,306.0,1239.0,315.0,5933.0,589.0,Diallo REBOUND (Off:4 Def:7),28950.0,88827.0,0.0,0.0
