,person_id,name,field_goals_made,field_goals_ast,field_goals_missed,times_ball_lost,times_ball_stolen,fouls,games_played,field_goals_blocked,free_throws_made,free_throws_missed,rebounds,points,three-pointers
658,1920.0,A.J. Bramlett,4.0,0.0,17.0,3.0,1.0,13.0,7.0,0.0,0.0,0.0,22.0,8989.0,92.0
659,1886.0,Jonathan Bender,489.0,164.0,677.0,245.0,41.0,377.0,246.0,162.0,316.0,98.0,559.0,48839.0,530.0
660,1975.0,Jamel Thomas,13.0,6.0,22.0,8.0,4.0,7.0,10.0,0.0,1.0,0.0,14.0,2626.0,19.0
661,1915.0,Evan Eschmeyer,147.0,70.0,175.0,90.0,60.0,372.0,142.0,86.0,92.0,59.0,564.0,11404.0,130.0
662,1761.0,Greg Buckner,1078.0,691.0,1334.0,382.0,442.0,1309.0,542.0,107.0,383.0,125.0,1541.0,959.0,1.0
663,1906.0,Tim James,26.0,11.0,53.0,13.0,2.0,32.0,40.0,9.0,15.0,8.0,46.0,31867.0,409.0
664,1747.0,Rafer Alston,2411.0,3139.0,3851.0,1165.0,792.0,1414.0,647.0,105.0,883.0,328.0,1851.0,26397.0,286.0
665,1085.0,Ira Bowman,7.0,9.0,4.0,2.0,2.0,3.0,12.0,0.0,1.0,1.0,5.0,1536.0,10.0
666,1760.0,Derrick Dial,101.0,60.0,170.0,34.0,20.0,50.0,74.0,11.0,39.0,17.0,128.0,27462.0,342.0
667,1916.0,Calvin Booth,467.0,150.0,568.0,175.0,99.0,688.0,344.0,351.0,240.0,80.0,997.0,10052.0,96.0
668,1893.0,Aleksandar Radojevic,8.0,6.0,17.0,17.0,2.0,32.0,12.0,3.0,10.0,6.0,32.0,19359.0,238.0
669,1926.0,Ryan Robertson,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12959.0,176.0
670,2064.0,Khalid El-Amin,110.0,138.0,183.0,52.0,45.0,97.0,48.0,2.0,52.0,16.0,80.0,16521.0,192.0
671,2033.0,Marcus Fizer,1028.0,336.0,1353.0,414.0,125.0,636.0,275.0,79.0,530.0,229.0,1256.0,14131.0,156.0
672,2062.0,A.J. Guyton,152.0,141.0,259.0,55.0,18.0,54.0,74.0,11.0,27.0,8.0,75.0,20615.0,258.0
673,2037.0,Jamal Crawford,6194.0,4181.0,8840.0,2290.0,1087.0,1916.0,1188.0,256.0,3413.0,550.0,2735.0,19655.0,245.0
674,2069.0,Hanno Mottola,279.0,75.0,360.0,135.0,31.0,333.0,147.0,26.0,127.0,33.0,421.0,2423.0,15.0
675,2035.0,DerMarr Johnson,747.0,295.0,1062.0,338.0,195.0,575.0,325.0,141.0,300.0,82.0,739.0,20332.0,136.0
676,2048.0,Jamaal Magloire,1699.0,372.0,1867.0,963.0,215.0,1821.0,656.0,586.0,1358.0,765.0,4270.0,8523.0,82.0
677,2068.0,Lavor Postell,57.0,11.0,113.0,33.0,9.0,29.0,54.0,1.0,62.0,16.0,43.0,30400.0,299.0
678,2143.0,Pepe Sanchez,9.0,47.0,24.0,8.0,15.0,24.0,33.0,1.0,2.0,0.0,21.0,457.0,1.0
679,2030.0,Kenyon Martin,3679.0,1380.0,3979.0,1263.0,847.0,2499.0,721.0,827.0,1454.0,845.0,4918.0,9112.0,87.0
680,1536.0,Stephen Jackson,4365.0,2521.0,6191.0,2039.0,1047.0,2084.0,810.0,307.0,2391.0,613.0,3173.0,6670.0,52.0
681,2066.0,Soumaila Samake,25.0,5.0,38.0,4.0,2.0,30.0,38.0,18.0,11.0,13.0,66.0,13288.0,129.0
682,2036.0,Chris Mihm,1215.0,211.0,1412.0,516.0,121.0,1256.0,419.0,428.0,714.0,300.0,2217.0,1295.0,15.0
683,2091.0,Daniel Santiago,146.0,37.0,166.0,79.0,37.0,217.0,108.0,45.0,108.0,50.0,245.0,3934.0,57.0
684,2101.0,Paul McPherson,106.0,37.0,100.0,45.0,23.0,79.0,49.0,4.0,39.0,14.0,77.0,1597.0,8.0
685,2092.0,Ruben Garces,7.0,5.0,15.0,5.0,3.0,15.0,13.0,2.0,2.0,6.0,29.0,5055.0,47.0
686,2034.0,Mike Miller,3845.0,2573.0,4540.0,1499.0,548.0,1982.0,977.0,221.0,1307.0,391.0,4177.0,80.0,0.0
687,2059.0,Eduardo Najera,1143.0,471.0,1235.0,381.0,424.0,1350.0,580.0,222.0,507.0,255.0,2210.0,1425.0,12.0
688,2046.0,Desmond Mason,2823.0,1014.0,3476.0,996.0,429.0,1443.0,619.0,220.0,1768.0,622.0,2766.0,2683.0,32.0
689,2106.0,Ruben Wolkowyski,27.0,3.0,55.0,12.0,6.0,41.0,33.0,18.0,26.0,12.0,45.0,13234.0,191.0
690,2031.0,Stromile Swift,1639.0,259.0,1820.0,662.0,341.0,1339.0,523.0,651.0,1105.0,476.0,2424.0,1231.0,19.0
691,2032.0,Darius Miles,1783.0,805.0,2003.0,856.0,360.0,1009.0,424.0,473.0,696.0,491.0,2106.0,533.0,0.0
692,2047.0,Quentin Richardson,2782.0,1098.0,4233.0,838.0,584.0,1509.0,745.0,143.0,970.0,385.0,3492.0,407.0,1.0
693,2039.0,Keyon Dooling,1741.0,1537.0,2449.0,767.0,446.0,1189.0,698.0,74.0,973.0,243.0,929.0,302.0,6.0
694,2052.0,DeShawn Stevenson,2139.0,1302.0,3152.0,772.0,416.0,1120.0,778.0,130.0,869.0,375.0,1762.0,5686.0,62.0
695,2050.0,Morris Peterson,2693.0,1068.0,3732.0,698.0,619.0,1601.0,690.0,130.0,1097.0,324.0,2421.0,1655.0,15.0
696,2043.0,Mateen Cleaves,222.0,300.0,361.0,195.0,62.0,205.0,153.0,5.0,128.0,46.0,173.0,958.0,9.0
697,2044.0,Jason Collier,324.0,49.0,381.0,116.0,35.0,282.0,140.0,30.0,155.0,56.0,423.0,20.0,1.0
698,1554.0,Jamal Robinson,3.0,2.0,19.0,3.0,6.0,6.0,6.0,0.0,0.0,0.0,11.0,3583.0,23.0
699,2067.0,Eddie House,2029.0,1073.0,2911.0,552.0,458.0,923.0,685.0,55.0,373.0,66.0,1189.0,4714.0,46.0
700,2058.0,Mark Madsen,363.0,174.0,445.0,198.0,109.0,835.0,410.0,97.0,207.0,183.0,1113.0,126.0,0.0
701,2045.0,Hedo Turkoglu,3723.0,2726.0,5007.0,1529.0,727.0,2379.0,957.0,289.0,1996.0,554.0,3796.0,8682.0,80.0
702,2040.0,Jerome Moiso,153.0,38.0,160.0,97.0,44.0,176.0,133.0,65.0,70.0,48.0,383.0,5589.0,70.0
703,1548.0,Mark Blount,1974.0,495.0,1944.0,910.0,313.0,1602.0,582.0,493.0,837.0,320.0,2700.0,27348.0,358.0
704,2072.0,Michael Redd,4065.0,1275.0,5003.0,919.0,548.0,973.0,604.0,61.0,2405.0,468.0,2320.0,1102.0,7.0
705,1531.0,Marc Jackson,1154.0,304.0,1452.0,451.0,143.0,810.0,377.0,101.0,815.0,187.0,1605.0,3640.0,35.0
706,2084.0,Chris Porter,165.0,58.0,261.0,56.0,40.0,105.0,48.0,5.0,94.0,45.0,178.0,5536.0,49.0
707,2054.0,Jake Tsakalidis,564.0,97.0,581.0,260.0,69.0,685.0,299.0,217.0,325.0,172.0,1192.0,769.0,2.0
708,2057.0,Erick Barkley,32.0,40.0,58.0,17.0,19.0,30.0,26.0,1.0,9.0,1.0,21.0,5909.0,36.0
709,1434.0,Dragan Tarlac,37.0,31.0,57.0,38.0,6.0,89.0,40.0,17.0,25.0,8.0,117.0,1476.0,6.0
710,2042.0,Courtney Alexander,619.0,212.0,835.0,184.0,102.0,353.0,174.0,18.0,319.0,71.0,385.0,871.0,7.0
711,2038.0,Joel Przybilla,869.0,248.0,702.0,542.0,151.0,1651.0,562.0,808.0,475.0,382.0,3510.0,257.0,0.0
712,2063.0,Jake Voskuhl,631.0,227.0,674.0,329.0,138.0,1178.0,420.0,156.0,455.0,177.0,1470.0,298.0,2.0
713,2061.0,Dan Langhi,167.0,38.0,261.0,34.0,30.0,106.0,123.0,12.0,38.0,24.0,191.0,81.0,0.0
714,2130.0,Mike Penberthy,93.0,72.0,126.0,33.0,22.0,54.0,52.0,2.0,31.0,4.0,65.0,57.0,0.0
715,1985.0,Zendon Hamilton,163.0,32.0,207.0,94.0,36.0,209.0,122.0,24.0,219.0,115.0,427.0,1629.0,8.0
716,1924.0,Lee Nailon,1102.0,291.0,1221.0,319.0,130.0,607.0,295.0,53.0,379.0,102.0,924.0,2293.0,12.0
717,2121.0,Terrance Roberson,0.0,1.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,87.0,0.0
718,2053.0,Dalibor Bagaric,93.0,37.0,166.0,69.0,28.0,156.0,91.0,43.0,54.0,43.0,230.0,1589.0,13.0
719,1956.0,Ira Newble,753.0,329.0,927.0,279.0,199.0,677.0,346.0,103.0,262.0,73.0,1066.0,5891.0,28.0
720,2123.0,Garth Joseph,0.0,0.0,4.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,19241.0,197.0
721,2051.0,Donnell Harvey,425.0,154.0,512.0,198.0,92.0,460.0,193.0,76.0,234.0,123.0,791.0,7445.0,82.0
722,2073.0,Brian Cardinal,643.0,440.0,936.0,320.0,284.0,882.0,420.0,69.0,522.0,86.0,1026.0,1755.0,17.0
723,2071.0,Olumide Oyedeji,50.0,11.0,50.0,28.0,15.0,106.0,81.0,13.0,27.0,14.0,192.0,5853.0,74.0
724,2098.0,Slava Medvedenko,564.0,132.0,690.0,151.0,82.0,504.0,239.0,36.0,197.0,67.0,712.0,53301.0,621.0
725,2074.0,Jabari Smith,115.0,56.0,164.0,51.0,34.0,170.0,97.0,25.0,71.0,35.0,163.0,11266.0,134.0
726,2173.0,Sean Colson,6.0,10.0,18.0,2.0,1.0,6.0,9.0,0.0,2.0,2.0,6.0,16626.0,141.0
727,2055.0,Mamadou N'diaye,84.0,8.0,114.0,39.0,17.0,152.0,66.0,63.0,91.0,32.0,223.0,23409.0,264.0
728,1609.0,Art Long,145.0,47.0,172.0,84.0,26.0,224.0,95.0,42.0,45.0,49.0,315.0,1214.0,18.0
729,2065.0,Mike Smith,18.0,7.0,36.0,6.0,5.0,8.0,15.0,2.0,10.0,6.0,21.0,16801.0,178.0
730,2128.0,David Vanterpool,37.0,62.0,61.0,33.0,20.0,36.0,19.0,3.0,26.0,18.0,32.0,38103.0,419.0
731,1864.0,Steve Goodrich,8.0,11.0,17.0,9.0,2.0,23.0,17.0,3.0,3.0,3.0,19.0,11086.0,148.0
732,2109.0,Eddie Gill,160.0,195.0,284.0,124.0,96.0,190.0,152.0,14.0,131.0,25.0,187.0,675.0,5.0
733,1917.0,Wang Zhi-zhi,199.0,36.0,286.0,63.0,25.0,147.0,128.0,34.0,108.0,39.0,218.0,3308.0,43.0
734,1952.0,Raja Bell,2478.0,1169.0,3227.0,665.0,467.0,1842.0,668.0,129.0,851.0,207.0,1909.0,52498.0,585.0
735,2082.0,Dan McClintock,9.0,1.0,7.0,3.0,0.0,10.0,4.0,2.0,0.0,5.0,15.0,22727.0,227.0
736,2078.0,Jason Hart,584.0,721.0,825.0,265.0,246.0,513.0,319.0,33.0,308.0,83.0,543.0,19076.0,251.0
737,2049.0,Speedy Claxton,1079.0,1404.0,1586.0,565.0,491.0,812.0,324.0,39.0,776.0,239.0,804.0,36799.0,442.0
738,2254.0,Loren Woods,207.0,73.0,285.0,137.0,52.0,291.0,199.0,127.0,138.0,77.0,671.0,16736.0,218.0
739,2257.0,Ruben Boumtje-Boumtje,14.0,5.0,23.0,14.0,3.0,41.0,34.0,17.0,15.0,12.0,55.0,6036.0,47.0
740,2216.0,Zach Randolph,6730.0,1824.0,7601.0,2054.0,740.0,2485.0,1006.0,277.0,3242.0,1004.0,9326.0,50003.0,669.0
741,2306.0,Carlos Arroyo,1376.0,1677.0,1782.0,657.0,284.0,853.0,542.0,25.0,754.0,180.0,925.0,21483.0,253.0
742,2214.0,Michael Bradley,218.0,93.0,239.0,113.0,25.0,201.0,161.0,47.0,45.0,43.0,590.0,6942.0,66.0
743,2212.0,Steven Hunter,716.0,78.0,556.0,245.0,47.0,669.0,374.0,405.0,339.0,360.0,1221.0,9322.0,87.0
744,2204.0,Eddie Griffin,827.0,232.0,1370.0,219.0,102.0,504.0,296.0,507.0,218.0,108.0,1699.0,7069.0,73.0
745,2225.0,Tony Parker,7250.0,6538.0,7474.0,2654.0,987.0,1918.0,1141.0,93.0,3176.0,1043.0,3162.0,10257.0,141.0
746,2198.0,Kwame Brown,1473.0,539.0,1522.0,746.0,314.0,1404.0,581.0,365.0,963.0,719.0,3225.0,23498.0,280.0
747,2209.0,Vladimir Radmanovic,2072.0,972.0,2933.0,808.0,518.0,1535.0,709.0,254.0,600.0,190.0,2693.0,376.0,6.0
748,2248.0,Earl Watson,2042.0,3760.0,2930.0,1505.0,845.0,1711.0,842.0,169.0,842.0,350.0,1911.0,6183.0,45.0
749,2222.0,Gerald Wallace,3361.0,1675.0,3803.0,1424.0,1152.0,1827.0,781.0,646.0,2395.0,984.0,4633.0,45202.0,586.0
750,2224.0,Jamaal Tinsley,1641.0,3185.0,2559.0,1295.0,733.0,1287.0,517.0,148.0,702.0,271.0,1515.0,159.0,0.0
751,2210.0,Richard Jefferson,4915.0,2277.0,5666.0,1679.0,751.0,2559.0,1098.0,327.0,3365.0,1033.0,4478.0,10655.0,149.0
752,2228.0,Alton Ford,68.0,11.0,64.0,37.0,5.0,114.0,65.0,8.0,46.0,20.0,121.0,284.0,0.0
753,2294.0,Charlie Bell,1161.0,826.0,1638.0,353.0,296.0,727.0,357.0,30.0,376.0,112.0,792.0,1312.0,14.0
754,1442.0,Zeljko Rebraca,468.0,83.0,423.0,193.0,57.0,499.0,204.0,158.0,283.0,74.0,660.0,2148.0,17.0
755,2207.0,Joe Johnson,7364.0,4700.0,9279.0,2302.0,1010.0,2126.0,1170.0,239.0,2645.0,644.0,4679.0,2094.0,20.0
756,2205.0,DeSagana Diop,484.0,254.0,646.0,338.0,212.0,1191.0,562.0,595.0,167.0,198.0,2107.0,11857.0,99.0
757,2218.0,Joseph Forte,11.0,17.0,36.0,13.0,6.0,7.0,21.0,0.0,7.0,2.0,17.0,11.0,0.0
758,2208.0,Kedrick Brown,197.0,103.0,294.0,61.0,85.0,168.0,133.0,27.0,57.0,32.0,345.0,1945.0,9.0
759,1905.0,Andrei Kirilenko,3013.0,2068.0,3353.0,1457.0,1046.0,1539.0,762.0,1398.0,2680.0,886.0,4152.0,720.0,0.0
760,2215.0,Jason Collins,878.0,599.0,1265.0,579.0,357.0,2058.0,692.0,344.0,745.0,411.0,2599.0,6149.0,72.0
761,2211.0,Troy Murphy,2726.0,1046.0,3401.0,848.0,461.0,1915.0,699.0,284.0,1478.0,401.0,5473.0,387.0,2.0
762,2202.0,Jason Richardson,5367.0,2210.0,6846.0,1447.0,965.0,1923.0,826.0,352.0,1836.0,759.0,4099.0,1258.0,4.0
763,2239.0,Trenton Hassell,1511.0,1091.0,1867.0,585.0,277.0,1364.0,615.0,263.0,538.0,165.0,1776.0,6727.0,78.0
764,2201.0,Eddy Curry,2497.0,276.0,2070.0,1133.0,150.0,1568.0,505.0,374.0,1603.0,896.0,2639.0,4710.0,54.0
765,2199.0,Tyson Chandler,3300.0,876.0,2263.0,1536.0,588.0,3287.0,1069.0,1248.0,2256.0,1227.0,9660.0,490.0,4.0
766,2245.0,Damone Brown,43.0,19.0,85.0,31.0,5.0,43.0,33.0,7.0,18.0,9.0,52.0,1733.0,16.0
767,2203.0,Shane Battier,2833.0,1629.0,3643.0,831.0,935.0,2123.0,929.0,863.0,1124.0,389.0,3873.0,13786.0,170.0
768,2200.0,Pau Gasol,7359.0,3527.0,7081.0,2444.0,560.0,2471.0,1103.0,1780.0,4424.0,1446.0,10203.0,385.0,4.0
769,2206.0,Rodney White,586.0,229.0,796.0,272.0,115.0,304.0,207.0,60.0,213.0,71.0,462.0,1864.0,21.0
770,2041.0,Etan Thomas,847.0,146.0,811.0,369.0,125.0,878.0,389.0,413.0,539.0,355.0,1850.0,8661.0,69.0
771,2242.0,Terence Morris,198.0,90.0,293.0,79.0,35.0,120.0,130.0,49.0,31.0,12.0,359.0,274.0,0.0
772,2220.0,Brandon Armstrong,95.0,23.0,181.0,36.0,21.0,78.0,97.0,4.0,12.0,8.0,60.0,1486.0,12.0
773,2226.0,Will Solomon,204.0,209.0,327.0,108.0,55.0,141.0,103.0,10.0,70.0,32.0,119.0,4494.0,33.0
774,2240.0,Gilbert Arenas,3583.0,2791.0,4932.0,1673.0,845.0,1671.0,532.0,130.0,2790.0,674.0,2089.0,18177.0,220.0
775,2250.0,Bobby Simmons,1490.0,684.0,1932.0,502.0,382.0,1126.0,432.0,79.0,687.0,150.0,1721.0,686.0,4.0
776,2349.0,Victor Alexander,18.0,6.0,33.0,5.0,0.0,8.0,13.0,1.0,4.0,4.0,29.0,12401.0,111.0
777,2351.0,Oscar Torres,144.0,38.0,214.0,55.0,27.0,68.0,70.0,11.0,87.0,27.0,125.0,11436.0,80.0
778,2347.0,Tang Hamilton,4.0,3.0,3.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,6.0,15630.0,164.0
779,2357.0,Tierre Brown,193.0,251.0,307.0,135.0,54.0,90.0,123.0,4.0,89.0,28.0,161.0,220.0,3.0
780,2238.0,Antonis Fotsis,38.0,9.0,57.0,16.0,7.0,21.0,21.0,11.0,13.0,3.0,55.0,23466.0,349.0
781,2056.0,Primoz Brezec,953.0,170.0,975.0,262.0,67.0,731.0,313.0,132.0,410.0,164.0,1260.0,229.0,0.0
782,2343.0,Joe Crispin,25.0,26.0,42.0,10.0,4.0,10.0,19.0,0.0,12.0,1.0,11.0,6077.0,36.0
783,2244.0,Jeff Trepagnier,32.0,21.0,62.0,24.0,19.0,17.0,26.0,3.0,13.0,6.0,41.0,29.0,0.0
784,2081.0,Ernest Brown,1.0,0.0,5.0,3.0,0.0,4.0,2.0,1.0,1.0,3.0,6.0,839.0,6.0
785,2264.0,Alvin Jones,8.0,3.0,11.0,10.0,3.0,33.0,15.0,8.0,10.0,10.0,33.0,652.0,5.0
786,1542.0,Predrag Drobnjak,875.0,216.0,1201.0,231.0,130.0,521.0,266.0,115.0,303.0,75.0,951.0,28.0,0.0
787,2260.0,Jarron Collins,667.0,406.0,795.0,325.0,134.0,1316.0,504.0,96.0,711.0,310.0,1543.0,60.0,1.0
788,2249.0,Jamison Brewer,34.0,55.0,59.0,32.0,19.0,32.0,47.0,2.0,11.0,17.0,50.0,183.0,0.0
789,2217.0,Brendan Haywood,2052.0,424.0,1827.0,825.0,310.0,2105.0,786.0,1065.0,1273.0,896.0,4686.0,1551.0,12.0
790,2124.0,Malik Allen,991.0,218.0,1277.0,302.0,125.0,899.0,446.0,215.0,246.0,72.0,1318.0,31.0,1.0
791,2223.0,Samuel Dalembert,2701.0,439.0,2462.0,1213.0,415.0,2595.0,841.0,1482.0,1151.0,474.0,6639.0,0.0,0.0
792,2261.0,Kenny Satterfield,122.0,163.0,250.0,87.0,46.0,72.0,68.0,3.0,47.0,18.0,90.0,32175.0,313.0
793,2213.0,Kirk Haston,13.0,8.0,43.0,10.0,0.0,18.0,27.0,6.0,6.0,6.0,27.0,7149.0,64.0
794,2219.0,Jeryl Sasser,64.0,67.0,146.0,41.0,46.0,92.0,76.0,11.0,54.0,26.0,183.0,11761.0,87.0
795,2230.0,Maurice Evans,1382.0,398.0,1718.0,268.0,283.0,933.0,532.0,83.0,451.0,120.0,1320.0,2426.0,16.0
796,2229.0,Mike James,2081.0,2046.0,2922.0,876.0,442.0,1171.0,573.0,36.0,872.0,212.0,1261.0,20552.0,273.0
797,2365.0,Chris Andersen,1290.0,321.0,1135.0,502.0,307.0,1329.0,668.0,962.0,1040.0,547.0,3370.0,39981.0,425.0
798,2352.0,Dean Oliver,22.0,41.0,49.0,20.0,10.0,25.0,33.0,0.0,13.0,4.0,24.0,6299.0,83.0
799,1910.0,Leon Smith,11.0,3.0,17.0,3.0,5.0,13.0,12.0,1.0,10.0,6.0,33.0,8483.0,87.0
800,2243.0,Brian Scalabrine,577.0,414.0,886.0,326.0,148.0,798.0,462.0,117.0,229.0,64.0,982.0,3838.0,28.0
801,2369.0,Norman Richardson,10.0,2.0,16.0,3.0,0.0,5.0,10.0,0.0,6.0,3.0,8.0,6005.0,58.0
802,2237.0,Ratko Varda,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,533.0,5.0
803,1762.0,Tremaine Fowlkes,96.0,50.0,131.0,44.0,41.0,127.0,84.0,5.0,74.0,21.0,207.0,3120.0,27.0
804,2370.0,Mengke Bateer,55.0,23.0,89.0,36.0,9.0,113.0,40.0,5.0,29.0,9.0,101.0,30863.0,394.0
805,1829.0,Ike Fontaine,3.0,4.0,11.0,4.0,0.0,6.0,5.0,0.0,4.0,2.0,5.0,18181.0,187.0
806,1738.0,Ansu Sesay,156.0,60.0,205.0,54.0,36.0,159.0,110.0,29.0,65.0,40.0,212.0,630.0,9.0
807,1938.0,Manu Ginobili,4169.0,3661.0,5147.0,1906.0,1286.0,1994.0,944.0,287.0,3093.0,657.0,3380.0,2338.0,8.0
808,2457.0,Jannero Pargo,1175.0,943.0,1841.0,531.0,240.0,629.0,461.0,26.0,312.0,46.0,677.0,27976.0,299.0
809,2416.0,Kareem Rush,843.0,341.0,1281.0,292.0,146.0,450.0,330.0,73.0,166.0,67.0,545.0,22596.0,261.0
810,2469.0,Pat Burke,187.0,41.0,276.0,84.0,26.0,173.0,120.0,38.0,55.0,28.0,253.0,10366.0,137.0
811,2422.0,John Salmons,2914.0,2120.0,3861.0,1145.0,735.0,1639.0,857.0,235.0,1507.0,381.0,2535.0,41572.0,476.0
812,2415.0,Ryan Humphrey,71.0,15.0,134.0,42.0,18.0,112.0,78.0,18.0,39.0,33.0,166.0,2450.0,13.0
813,2430.0,Carlos Boozer,5576.0,1813.0,5117.0,1728.0,726.0,2563.0,818.0,323.0,2181.0,842.0,7793.0,5215.0,49.0
814,2470.0,Smush Parker,887.0,770.0,1198.0,482.0,325.0,597.0,263.0,43.0,359.0,148.0,629.0,1094.0,3.0
815,2419.0,Tayshaun Prince,4419.0,2292.0,5284.0,1023.0,553.0,1213.0,972.0,483.0,1491.0,476.0,4144.0,11750.0,105.0
816,2407.0,Jared Jeffries,1123.0,774.0,1512.0,654.0,422.0,1500.0,599.0,315.0,588.0,412.0,2482.0,2118.0,30.0
817,2412.0,Jiri Welsch,478.0,351.0,722.0,247.0,172.0,371.0,226.0,13.0,344.0,114.0,570.0,22235.0,276.0
818,2429.0,Dan Gadzuric,1001.0,186.0,998.0,342.0,233.0,1199.0,500.0,426.0,354.0,352.0,2229.0,1090.0,5.0
819,1038.0,Juaquin Hawkins,57.0,47.0,90.0,29.0,29.0,60.0,49.0,6.0,9.0,9.0,76.0,28711.0,299.0
820,2411.0,Bostjan Nachbar,718.0,273.0,1059.0,271.0,133.0,692.0,300.0,82.0,424.0,121.0,807.0,15347.0,172.0
821,2397.0,Yao Ming,3266.0,757.0,2968.0,1263.0,184.0,1621.0,470.0,894.0,2418.0,476.0,4335.0,269.0,0.0
822,2410.0,Fred Jones,1021.0,933.0,1473.0,480.0,318.0,780.0,401.0,111.0,629.0,151.0,893.0,20374.0,251.0
823,2417.0,Qyntel Woods,272.0,100.0,324.0,132.0,68.0,220.0,145.0,25.0,89.0,60.0,363.0,30846.0,404.0
824,2406.0,Caron Butler,4399.0,1925.0,5767.0,1523.0,1108.0,2094.0,840.0,208.0,2370.0,431.0,4222.0,7634.0,76.0
825,2446.0,Rasual Butler,2192.0,634.0,3238.0,512.0,273.0,1095.0,752.0,392.0,564.0,194.0,1852.0,14552.0,147.0
826,2403.0,Nene,3882.0,1610.0,3238.0,1591.0,983.0,2770.0,879.0,681.0,2414.0,1224.0,5454.0,1668.0,19.0
827,2401.0,Nikoloz Tskitishvili,188.0,113.0,429.0,124.0,43.0,228.0,162.0,49.0,84.0,31.0,303.0,4135.0,28.0
828,2454.0,Junior Harrington,282.0,412.0,479.0,242.0,121.0,391.0,135.0,25.0,124.0,58.0,366.0,8369.0,102.0
829,2400.0,Drew Gooden,3277.0,843.0,3804.0,1107.0,522.0,1939.0,752.0,453.0,1637.0,515.0,5360.0,2474.0,18.0
830,1921.0,Gordan Giricek,1361.0,556.0,1734.0,487.0,212.0,724.0,368.0,44.0,509.0,114.0,900.0,9709.0,86.0
831,2501.0,Reggie Evans,1067.0,445.0,1220.0,861.0,541.0,1894.0,772.0,113.0,1034.0,926.0,5549.0,315.0,0.0
832,2405.0,Amar'e Stoudemire,5636.0,996.0,4849.0,1843.0,617.0,2765.0,805.0,1006.0,3944.0,1247.0,6322.0,8746.0,76.0
833,2418.0,Casey Jacobsen,453.0,296.0,707.0,200.0,117.0,358.0,271.0,23.0,319.0,97.0,506.0,1270.0,6.0
834,2398.0,Jay Williams,255.0,332.0,393.0,164.0,78.0,165.0,71.0,16.0,95.0,51.0,187.0,1808.0,9.0
835,2424.0,Dan Dickau,586.0,728.0,877.0,311.0,161.0,498.0,278.0,11.0,342.0,67.0,388.0,114.0,0.0
836,2447.0,Tamar Slay,72.0,31.0,126.0,38.0,24.0,68.0,59.0,4.0,12.0,12.0,66.0,275.0,1.0
837,2452.0,J.R. Bremer,214.0,209.0,401.0,81.0,55.0,109.0,91.0,7.0,98.0,33.0,180.0,8330.0,89.0
838,2413.0,Juan Dixon,1364.0,758.0,1941.0,537.0,336.0,718.0,422.0,33.0,540.0,108.0,801.0,3175.0,32.0
839,2423.0,Chris Jefferies,102.0,29.0,164.0,64.0,23.0,92.0,68.0,23.0,42.0,21.0,88.0,164.0,1.0
840,2399.0,Mike Dunleavy,3749.0,2059.0,4753.0,1312.0,698.0,1921.0,940.0,308.0,1792.0,439.0,4023.0,6148.0,59.0
841,2060.0,Marko Jaric,1148.0,1546.0,1690.0,687.0,556.0,963.0,426.0,126.0,511.0,190.0,1158.0,32.0,0.0
842,2404.0,Chris Wilcox,2019.0,446.0,1712.0,685.0,316.0,1521.0,603.0,237.0,920.0,508.0,2957.0,1249.0,20.0
843,2421.0,Frank Williams,91.0,165.0,166.0,82.0,33.0,86.0,83.0,11.0,45.0,9.0,75.0,639.0,3.0
844,2437.0,Lonny Baxter,240.0,40.0,279.0,105.0,37.0,329.0,153.0,59.0,139.0,74.0,469.0,64.0,1.0
845,2080.0,Igor Rakocevic,22.0,31.0,36.0,21.0,4.0,25.0,33.0,0.0,29.0,7.0,17.0,2909.0,10.0
846,2471.0,Mike Batiste,189.0,52.0,251.0,69.0,41.0,123.0,72.0,14.0,65.0,19.0,242.0,101.0,0.0
847,2246.0,Mehmet Okur,2872.0,1041.0,3452.0,952.0,315.0,1779.0,604.0,432.0,1829.0,467.0,4261.0,1257.0,10.0
848,2436.0,Flip Murray,1753.0,1071.0,2476.0,715.0,388.0,777.0,471.0,100.0,860.0,325.0,975.0,810.0,4.0
849,2484.0,Devin Brown,1124.0,643.0,1692.0,493.0,254.0,720.0,443.0,57.0,678.0,190.0,1227.0,10445.0,95.0
850,981.0,Efthimios Rentzias,20.0,7.0,39.0,4.0,6.0,21.0,33.0,2.0,8.0,1.0,26.0,214.0,0.0
851,2425.0,Robert Archibald,15.0,16.0,38.0,17.0,14.0,62.0,42.0,6.0,21.0,28.0,69.0,131.0,3.0
852,2492.0,Adam Harrington,11.0,12.0,26.0,2.0,1.0,8.0,17.0,1.0,3.0,1.0,8.0,10.0,0.0
853,2409.0,Marcus Haislip,113.0,16.0,151.0,36.0,14.0,93.0,76.0,31.0,51.0,28.0,127.0,56799.0,706.0
854,2256.0,Ken Johnson,15.0,0.0,22.0,6.0,1.0,19.0,16.0,12.0,2.0,4.0,32.0,19324.0,207.0
